Price,Adj Close,Close,High,Low,Open,Volume
2020-02-07,304.4159240722656,332.20001220703125,333.989990234375,331.6000061035156,332.82000732421875,64139400
2020-02-10,306.6885070800781,334.67999267578125,334.75,331.19000244140625,331.2300109863281,42070000
2020-02-11,307.2200927734375,335.260009765625,337.0199890136719,334.67999267578125,336.1600036621094,54864500
2020-02-12,309.1993713378906,337.4200134277344,337.6499938964844,336.42999267578125,336.8299865722656,43992700
2020-02-13,308.8694763183594,337.05999755859375,338.1199951171875,335.55999755859375,335.8599853515625,54501900
2020-02-14,309.3642578125,337.6000061035156,337.7300109863281,336.20001220703125,337.510009765625,64582200
2020-02-18,308.56707763671875,336.7300109863281,337.6700134277344,335.2099914550781,336.510009765625,57226200
2020-02-19,310.0423889160156,338.3399963378906,339.0799865722656,337.4800109863281,337.7900085449219,48814700
2020-02-20,308.7686462402344,336.95001220703125,338.6400146484375,333.67999267578125,337.739990234375,74163400
2020-02-21,305.5889587402344,333.4800109863281,335.80999755859375,332.5799865722656,335.4700012207031,113788200
2020-02-24,295.4539489746094,322.4200134277344,333.55999755859375,321.239990234375,323.1400146484375,161088400
2020-02-25,286.5009765625,312.6499938964844,324.6099853515625,311.69000244140625,323.94000244140625,218913200
2020-02-26,285.447265625,311.5,318.1099853515625,310.70001220703125,314.17999267578125,194773800
2020-02-27,272.6273193359375,297.510009765625,311.55999755859375,297.510009765625,305.4599914550781,284353500
2020-02-28,271.4818420410156,296.260009765625,297.8900146484375,285.5400085449219,288.70001220703125,384975800
2020-03-02,283.23883056640625,309.0899963378906,309.1600036621094,294.4599914550781,298.2099914550781,238703600
2020-03-03,275.1289367675781,300.239990234375,313.8399963378906,297.57000732421875,309.5,300139100
2020-03-04,286.6934509277344,312.8599853515625,313.1000061035156,303.3299865722656,306.1199951171875,176613400
2020-03-05,277.1632080078125,302.4599914550781,308.4700012207031,300.010009765625,304.9800109863281,186366800
2020-03-06,272.5813903808594,297.4599914550781,298.7799987792969,290.2300109863281,293.1499938964844,228667200
2020-03-09,251.29437255859375,274.2300109863281,284.19000244140625,273.45001220703125,275.29998779296875,309417300
2020-03-10,264.2975158691406,288.4200134277344,288.5199890136719,273.5,284.6400146484375,276444100
2020-03-11,251.41346740722656,274.3599853515625,281.94000244140625,270.8800048828125,280.70001220703125,255316300
2020-03-12,227.35897827148438,248.11000061035156,266.6600036621094,247.67999267578125,256.0,392220700
2020-03-13,246.79498291015625,269.32000732421875,271.4800109863281,248.52000427246094,263.0899963378906,329566100
2020-03-16,219.78976440429688,239.85000610351562,256.8999938964844,237.36000061035156,241.17999267578125,297240000
2020-03-17,231.65667724609375,252.8000030517578,256.1700134277344,237.07000732421875,245.0399932861328,262070500
2020-03-18,219.9272003173828,240.0,248.3699951171875,228.02000427246094,236.25,327597100
2020-03-19,220.39456176757812,240.50999450683594,247.3800048828125,232.22000122070312,239.25,289322000
2020-03-20,210.89683532714844,228.8000030517578,244.47000122070312,228.5,242.52999877929688,347158800
2020-03-23,205.50457763671875,222.9499969482422,229.67999267578125,218.25999450683594,228.19000244140625,326025200
2020-03-24,224.12396240234375,243.14999389648438,244.10000610351562,233.8000030517578,234.4199981689453,235494500
2020-03-25,227.47914123535156,246.7899932861328,256.3500061035156,239.75,244.8699951171875,299430300
2020-03-26,240.7615966796875,261.20001220703125,262.79998779296875,249.0500030517578,249.52000427246094,257632800
2020-03-27,233.59036254882812,253.4199981689453,260.80999755859375,251.0500030517578,253.27000427246094,224341200
2020-03-30,241.17637634277344,261.6499938964844,262.42999267578125,253.52999877929688,255.6999969482422,171369500
2020-03-31,237.58151245117188,257.75,263.3299865722656,256.2200012207031,260.55999755859375,194881100
2020-04-01,226.88925170898438,246.14999389648438,257.6600036621094,243.89999389648438,247.97999572753906,189554600
2020-04-02,232.1248016357422,251.8300018310547,252.67999267578125,244.58999633789062,245.19000244140625,177660400
2020-04-03,228.76959228515625,248.19000244140625,253.32000732421875,245.22000122070312,250.75999450683594,135561200
2020-04-06,244.1351776123047,264.8599853515625,267.0,248.1699981689453,257.8399963378906,188061200
2020-04-07,244.3841094970703,265.1300048828125,275.0299987792969,264.8900146484375,274.2099914550781,201427200
2020-04-08,252.5876922607422,274.0299987792969,276.0,265.25,267.9599914550781,153774500
2020-04-09,256.431396484375,278.20001220703125,281.20001220703125,275.4700012207031,277.5799865722656,189999200
2020-04-13,254.09010314941406,275.6600036621094,277.510009765625,271.4100036621094,277.1400146484375,114839100
2020-04-14,261.58404541015625,283.7900085449219,284.8999938964844,275.510009765625,280.9800109863281,134143400
2020-04-15,256.02587890625,277.760009765625,283.94000244140625,275.4599914550781,277.57000732421875,121775000
2020-04-16,257.2609558105469,279.1000061035156,280.0299987792969,275.760009765625,279.1499938964844,131798300
2020-04-17,264.21099853515625,286.6400146484375,287.29998779296875,282.3999938964844,285.3800048828125,146684800
2020-04-20,259.55615234375,281.5899963378906,286.7900085449219,281.3500061035156,282.6099853515625,100109300
2020-04-21,251.67514038085938,273.0400085449219,278.0400085449219,272.0199890136719,276.7300109863281,126385700
2020-04-22,257.2609558105469,279.1000061035156,281.0,276.9100036621094,278.3500061035156,92951600
2020-04-23,257.2425231933594,279.0799865722656,283.94000244140625,278.75,280.489990234375,104709700
2020-04-24,260.828125,282.9700012207031,283.70001220703125,278.5,280.7300109863281,85063200
2020-04-27,264.58892822265625,287.04998779296875,288.2699890136719,284.6199951171875,285.1199951171875,77896600
2020-04-28,263.3721008300781,285.7300109863281,291.3999938964844,285.3999938964844,291.0199890136719,105270000
2020-04-29,270.2668762207031,293.2099914550781,294.8800048828125,290.4100036621094,291.5299987792969,118745600
2020-04-30,267.75048828125,290.4800109863281,293.32000732421875,288.5899963378906,291.7099914550781,122901700
2020-05-01,260.66229248046875,282.7900085449219,290.6600036621094,281.5199890136719,285.30999755859375,125180000
2020-05-04,261.3811340332031,283.57000732421875,283.8999938964844,279.1300048828125,280.739990234375,80873200
2020-05-05,263.7962341308594,286.19000244140625,289.25,283.7099914550781,286.6400146484375,79569900
2020-05-06,262.0080261230469,284.25,288.4599914550781,283.7799987792969,288.0400085449219,73632600
2020-05-07,265.1696472167969,287.67999267578125,289.7799987792969,287.1300048828125,287.75,75250400
2020-05-08,269.5570983886719,292.44000244140625,292.95001220703125,289.8599853515625,291.0899963378906,76452400
2020-05-11,269.6124572753906,292.5,294.0,289.8800048828125,290.3399963378906,79514200
2020-05-12,264.2386474609375,286.6700134277344,294.239990234375,286.5199890136719,293.7900085449219,95870800
2020-05-13,259.5653991699219,281.6000061035156,287.19000244140625,278.9599914550781,286.05999755859375,144721100
2020-05-14,262.6716003417969,284.9700012207031,285.1099853515625,272.989990234375,278.95001220703125,121977900
2020-05-15,263.8791809082031,286.2799987792969,286.3299865722656,281.3399963378906,282.3699951171875,111146300
2020-05-18,271.91680908203125,295.0,296.75,292.70001220703125,293.04998779296875,119703800
2020-05-19,269.12384033203125,291.9700012207031,296.2099914550781,291.95001220703125,294.3500061035156,95189300
2020-05-20,273.6957702636719,296.92999267578125,297.8699951171875,295.57000732421875,295.82000732421875,85861700
2020-05-21,271.8061828613281,294.8800048828125,297.6700134277344,293.69000244140625,296.7900085449219,78293900
2020-05-22,272.3223876953125,295.44000244140625,295.6300048828125,293.2200012207031,294.57000732421875,63958200
2020-05-26,275.6775207519531,299.0799865722656,302.19000244140625,295.4599914550781,301.92999267578125,88951400
2020-05-27,279.77935791015625,303.5299987792969,303.57000732421875,296.8699951171875,302.1199951171875,104817400
2020-05-28,279.26324462890625,302.9700012207031,306.8399963378906,302.239990234375,304.6499938964844,90405200
2020-05-29,280.50750732421875,304.32000732421875,304.9599914550781,299.4700012207031,302.4599914550781,119090800
2020-06-01,281.64129638671875,305.54998779296875,306.2099914550781,303.05999755859375,303.6199951171875,55758300
2020-06-02,283.973388671875,308.0799865722656,308.1300048828125,305.1000061035156,306.54998779296875,74267200
2020-06-03,287.75250244140625,312.17999267578125,313.2200012207031,309.94000244140625,310.239990234375,92567600
2020-06-04,286.9966125488281,311.3599853515625,313.0,309.0799865722656,311.1099853515625,75794400
2020-06-05,294.3522033691406,319.3399963378906,321.2699890136719,317.1600036621094,317.2300109863281,150524700
2020-06-08,297.9101867675781,323.20001220703125,323.4100036621094,319.6300048828125,320.2200012207031,73641200
2020-06-09,295.6888122558594,320.7900085449219,323.2799987792969,319.3599853515625,320.29998779296875,77479200
2020-06-10,294.03887939453125,319.0,322.3900146484375,318.2200012207031,321.4200134277344,95000800
2020-06-11,277.0878601074219,300.6099853515625,312.1499938964844,300.010009765625,311.4599914550781,209243600
2020-06-12,280.40606689453125,304.2099914550781,309.0799865722656,298.6000061035156,308.239990234375,194678900
2020-06-15,283.0239562988281,307.04998779296875,308.2799987792969,296.739990234375,298.0199890136719,135782700
2020-06-16,288.4714050292969,312.9599914550781,315.6400146484375,307.6700134277344,315.4800109863281,137627500
2020-06-17,287.2731018066406,311.6600036621094,314.3900146484375,310.8599853515625,314.07000732421875,83398900
2020-06-18,287.3837890625,311.7799987792969,312.29998779296875,309.510009765625,310.010009765625,80828700
2020-06-19,285.741455078125,308.6400146484375,314.3800048828125,306.5299987792969,314.1700134277344,135549600
2020-06-22,287.5744934082031,310.6199951171875,311.04998779296875,306.75,307.989990234375,74649400
2020-06-23,288.8984375,312.04998779296875,314.5,311.6099853515625,313.489990234375,68471200
2020-06-24,281.5289611816406,304.0899963378906,310.510009765625,302.1000061035156,309.8399963378906,132813500
2020-06-25,284.5471496582031,307.3500061035156,307.6400146484375,301.2799987792969,303.4700012207031,89468000
2020-06-26,277.7887878417969,300.04998779296875,306.3900146484375,299.4200134277344,306.1600036621094,127961000
2020-06-29,281.8715515136719,304.4599914550781,304.6099853515625,298.92999267578125,301.4100036621094,79773300
2020-06-30,285.482177734375,308.3599853515625,310.20001220703125,303.82000732421875,303.989990234375,113394800
2020-07-01,287.4819030761719,310.5199890136719,311.8900146484375,309.07000732421875,309.57000732421875,72396500
2020-07-02,289.0650634765625,312.2300109863281,315.70001220703125,311.510009765625,314.239990234375,69344200
2020-07-06,293.5274658203125,317.04998779296875,317.67999267578125,315.55999755859375,316.3699951171875,61713800
2020-07-07,290.50006103515625,313.7799987792969,317.5199890136719,313.3699951171875,315.3800048828125,82910000
2020-07-08,292.7220153808594,316.17999267578125,316.29998779296875,312.70001220703125,314.6099853515625,54638600
2020-07-09,291.05560302734375,314.3800048828125,317.1000061035156,310.67999267578125,316.8399963378906,83354200
2020-07-10,294.0274353027344,317.5899963378906,317.8800048828125,312.760009765625,314.30999755859375,57550400
2020-07-13,291.4814147949219,314.8399963378906,322.7099914550781,314.1300048828125,320.1300048828125,102997500
2020-07-14,295.2586975097656,318.9200134277344,319.760009765625,312.0,313.29998779296875,93657000
2020-07-15,297.9713134765625,321.8500061035156,323.0400085449219,319.2699890136719,322.4100036621094,87196500
2020-07-16,296.9900207519531,320.7900085449219,321.2799987792969,319.0899963378906,319.7900085449219,54622500
2020-07-17,297.85101318359375,321.7200012207031,322.57000732421875,319.739990234375,321.8800048828125,62774900
2020-07-20,300.258056640625,324.32000732421875,325.1300048828125,320.6199951171875,321.42999267578125,56308800
2020-07-21,300.89697265625,325.010009765625,326.92999267578125,323.94000244140625,326.45001220703125,57292200
2020-07-22,302.609619140625,326.8599853515625,327.20001220703125,324.5,324.6199951171875,57792900
2020-07-23,298.99896240234375,322.9599914550781,327.2300109863281,321.4800109863281,326.4700012207031,75738000
2020-07-24,297.0732727050781,320.8800048828125,321.989990234375,319.25,320.95001220703125,73766600
2020-07-27,299.23968505859375,323.2200012207031,323.4100036621094,320.7699890136719,321.6300048828125,48293000
2020-07-28,297.341796875,321.1700134277344,323.6400146484375,320.8500061035156,322.42999267578125,57495000
2020-07-29,300.9987487792969,325.1199951171875,325.7300109863281,322.0799865722656,322.1199951171875,48454200
2020-07-30,299.9248352050781,323.9599914550781,324.4100036621094,319.6400146484375,321.8999938964844,61861700
2020-07-31,302.2948303222656,326.5199890136719,326.6300048828125,321.3299865722656,325.8999938964844,84986800
2020-08-03,304.396484375,328.7900085449219,329.6199951171875,327.7300109863281,328.32000732421875,53077900
2020-08-04,305.57220458984375,330.05999755859375,330.05999755859375,327.8599853515625,327.8599853515625,41917900
2020-08-05,307.4701232910156,332.1099853515625,332.3900146484375,331.17999267578125,331.4700012207031,42697700
2020-08-06,309.5254821777344,334.3299865722656,334.4599914550781,331.1300048828125,331.4800109863281,43679400
2020-08-07,309.7476501464844,334.57000732421875,334.8800048828125,332.29998779296875,333.2799987792969,57308300
2020-08-10,310.6734924316406,335.57000732421875,335.7699890136719,332.9599914550781,335.05999755859375,44282100
2020-08-11,308.1089172363281,332.79998779296875,337.5400085449219,332.010009765625,336.8500061035156,69601100
2020-08-12,312.4047546386719,337.44000244140625,338.2799987792969,335.4100036621094,335.44000244140625,53774400
2020-08-13,311.8399353027344,336.8299865722656,338.25,335.8299865722656,336.6099853515625,41816100
2020-08-14,311.8492126464844,336.8399963378906,337.4200134277344,335.6199951171875,336.4100036621094,47260400
2020-08-17,312.83984375,337.9100036621094,338.3399963378906,336.8500061035156,337.94000244140625,35481000
2020-08-18,313.5157165527344,338.6400146484375,339.1000061035156,336.6099853515625,338.3399963378906,38733900
2020-08-19,312.2103271484375,337.2300109863281,339.6099853515625,336.6199951171875,339.04998779296875,68054200
2020-08-20,313.1824035644531,338.2799987792969,338.79998779296875,335.2200012207031,335.3599853515625,42207800
2020-08-21,314.2933349609375,339.4800109863281,339.7200012207031,337.54998779296875,337.9200134277344,55106600
2020-08-24,317.47808837890625,342.9200134277344,343.0,339.45001220703125,342.1199951171875,48588700
2020-08-25,318.5890808105469,344.1199951171875,344.2099914550781,342.2699890136719,343.5299987792969,38463400
2020-08-26,321.78314208984375,347.57000732421875,347.8599853515625,344.1700134277344,344.760009765625,50790200
2020-08-27,322.4866943359375,348.3299865722656,349.8999938964844,346.5299987792969,348.510009765625,58034100
2020-08-28,324.56988525390625,350.5799865722656,350.7200012207031,348.1499938964844,349.44000244140625,48588900
2020-08-31,323.3939514160156,349.30999755859375,351.29998779296875,349.05999755859375,350.3500061035156,66099200
2020-09-01,326.4400329589844,352.6000061035156,352.7099914550781,349.239990234375,350.2099914550781,54908700
2020-09-02,331.1614990234375,357.70001220703125,358.75,353.42999267578125,354.6700134277344,69540000
2020-09-03,319.7648620605469,345.3900146484375,356.3800048828125,342.5899963378906,355.8699951171875,148011100
2020-09-04,317.15411376953125,342.57000732421875,347.8299865722656,334.8699951171875,346.1300048828125,139156300
2020-09-08,308.4885559082031,333.2099914550781,342.6400146484375,332.8800048828125,336.7099914550781,114465300
2020-09-09,314.58038330078125,339.7900085449219,342.4599914550781,336.6099853515625,337.54998779296875,91462300
2020-09-10,309.1181335449219,333.8900146484375,342.5299987792969,332.8500061035156,341.82000732421875,90569500
2020-09-11,309.2754821777344,334.05999755859375,336.9700012207031,331.0,335.82000732421875,84680200
2020-09-14,313.3489685058594,338.4599914550781,340.3800048828125,334.2200012207031,337.489990234375,65605700
2020-09-15,314.9321594238281,340.1700134277344,342.0199890136719,338.4700012207031,341.1199951171875,52920900
2020-09-16,313.6822509765625,338.82000732421875,343.05999755859375,338.5199890136719,341.510009765625,82096000
2020-09-17,310.9233703613281,335.8399963378906,337.70001220703125,332.989990234375,333.55999755859375,91523300
2020-09-18,307.3438415527344,330.6499938964844,335.489990234375,327.9700012207031,335.3699951171875,105877900
2020-09-21,303.9232177734375,326.9700012207031,327.1300048828125,321.7300109863281,325.70001220703125,99450800
2020-09-22,307.0185241699219,330.29998779296875,330.8999938964844,325.8599853515625,328.57000732421875,63612100
2020-09-23,299.89849853515625,322.6400146484375,331.20001220703125,322.1000061035156,330.8999938964844,93112200
2020-09-24,300.69775390625,323.5,326.79998779296875,319.79998779296875,321.2200012207031,76681300
2020-09-25,305.5592346191406,328.7300109863281,329.5799865722656,321.6400146484375,322.5799865722656,71069400
2020-09-28,310.6344299316406,334.19000244140625,334.9599914550781,332.1499938964844,333.2200012207031,64584600
2020-09-29,308.9425354003906,332.3699951171875,334.7699890136719,331.6199951171875,333.9700012207031,51304000
2020-09-30,311.2850036621094,334.8900146484375,338.2900085449219,332.8800048828125,333.0899963378906,104081100
2020-10-01,313.28338623046875,337.0400085449219,338.739990234375,335.010009765625,337.69000244140625,88698700
2020-10-02,310.3089904785156,333.8399963378906,337.010009765625,331.19000244140625,331.70001220703125,89431100
2020-10-05,315.811767578125,339.760009765625,339.9599914550781,336.010009765625,336.05999755859375,45713100
2020-10-06,311.3221740722656,334.92999267578125,342.1700134277344,334.3800048828125,339.9100036621094,90128900
2020-10-07,316.7412109375,340.760009765625,341.6300048828125,338.0899963378906,338.1199951171875,56999600
2020-10-08,319.5483703613281,343.7799987792969,343.8500061035156,341.8599853515625,342.8500061035156,45242500
2020-10-09,322.4020690917969,346.8500061035156,347.3500061035156,344.8900146484375,345.55999755859375,59528600
2020-10-12,327.5886535644531,352.42999267578125,354.0199890136719,349.05999755859375,349.5899963378906,80388500
2020-10-13,325.45074462890625,350.1300048828125,352.4700012207031,349.0899963378906,352.2799987792969,73255500
2020-10-14,323.4057922363281,347.92999267578125,351.92999267578125,347.1400146484375,350.75,57727900
2020-10-15,323.00616455078125,347.5,348.0199890136719,343.1300048828125,343.7099914550781,60357700
2020-10-16,322.8109436035156,347.2900085449219,350.75,347.1000061035156,348.9599914550781,89501900
2020-10-19,317.90313720703125,342.010009765625,349.3299865722656,341.0400085449219,348.6499938964844,68425600
2020-10-20,319.17657470703125,343.3800048828125,346.8800048828125,342.6400146484375,343.4599914550781,60051900
2020-10-21,318.5724182128906,342.7300109863281,345.6700134277344,342.3999938964844,343.3299865722656,63575000
2020-10-22,320.3198547363281,344.6099853515625,345.239990234375,340.6499938964844,342.9599914550781,55399300
2020-10-23,321.40740966796875,345.7799987792969,345.989990234375,343.1300048828125,345.92999267578125,49143900
2020-10-26,315.46783447265625,339.3900146484375,342.9800109863281,335.6199951171875,342.1300048828125,91473000
2020-10-27,314.3804016113281,338.2200012207031,340.1199951171875,337.989990234375,339.760009765625,65994100
2020-10-28,303.6351013183594,326.6600036621094,338.25,326.1300048828125,332.1000061035156,127094300
2020-10-29,306.7210998535156,329.9800109863281,333.3999938964844,325.0899963378906,326.9100036621094,90597700
2020-10-30,303.5235595703125,326.5400085449219,329.69000244140625,322.6000061035156,328.2799987792969,120287300
2020-11-02,306.9255065917969,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,86068300
2020-11-03,312.3446350097656,336.0299987792969,338.25,330.2900085449219,333.69000244140625,93294200
2020-11-04,319.3253173828125,343.5400085449219,347.94000244140625,339.5899963378906,340.8599853515625,126959700
2020-11-05,325.5530700683594,350.239990234375,352.19000244140625,348.8599853515625,349.239990234375,82039700
2020-11-06,325.4786376953125,350.1600036621094,351.510009765625,347.6499938964844,349.92999267578125,74973000
2020-11-09,329.5685119628906,354.55999755859375,364.3800048828125,354.05999755859375,363.9700012207031,172304200
2020-11-10,329.0852355957031,354.0400085449219,355.17999267578125,350.510009765625,353.489990234375,85552000
2020-11-11,331.52984619140625,356.6700134277344,357.55999755859375,355.05999755859375,356.3999938964844,58649000
2020-11-12,328.313720703125,353.2099914550781,356.7200012207031,351.260009765625,355.5799865722656,67546200
2020-11-13,332.85894775390625,358.1000061035156,358.8999938964844,354.7099914550781,355.2699890136719,62892200
2020-11-16,337.01397705078125,362.57000732421875,362.7799987792969,359.5899963378906,360.9800109863281,74541100
2020-11-17,335.2014465332031,360.6199951171875,361.9200134277344,358.3399963378906,359.9700012207031,66111000
2020-11-18,331.16729736328125,356.2799987792969,361.5,356.239990234375,360.9100036621094,70591300
2020-11-19,332.5616149902344,357.7799987792969,358.17999267578125,354.1499938964844,355.6000061035156,59940900
2020-11-20,330.2843017578125,355.3299865722656,357.7200012207031,355.25,357.5,70417300
2020-11-23,332.2641296386719,357.4599914550781,358.82000732421875,354.8699951171875,357.2799987792969,63230600
2020-11-24,337.6181945800781,363.2200012207031,363.80999755859375,359.2900085449219,360.2099914550781,62415900
2020-11-25,337.0976257324219,362.6600036621094,363.1600036621094,361.4800109863281,363.1300048828125,45330900
2020-11-27,338.0364074707031,363.6700134277344,364.17999267578125,362.5799865722656,363.8399963378906,28514100
2020-11-30,336.5398864746094,362.05999755859375,363.1199951171875,359.1700134277344,362.8299865722656,83872700
2020-12-01,340.2208251953125,366.0199890136719,367.67999267578125,364.92999267578125,365.57000732421875,74231400
2020-12-02,340.9364929199219,366.7900085449219,366.9599914550781,364.20001220703125,364.82000732421875,45927000
2020-12-03,340.843505859375,366.69000244140625,368.19000244140625,365.5,366.67999267578125,62882000
2020-12-04,343.78076171875,369.8500061035156,369.8500061035156,367.2200012207031,367.32000732421875,50749900
2020-12-07,343.0743713378906,369.0899963378906,369.6199951171875,367.7200012207031,369.0199890136719,48944300
2020-12-08,344.0783386230469,370.1700134277344,370.7799987792969,367.6700134277344,367.7200012207031,42458900
2020-12-09,340.9921875,366.8500061035156,371.04998779296875,365.95001220703125,370.8800048828125,74098300
2020-12-10,340.8807067871094,366.7300109863281,367.8599853515625,364.42999267578125,365.3699951171875,57735400
2020-12-11,340.48101806640625,366.29998779296875,366.739990234375,363.260009765625,364.8999938964844,57698600
2020-12-14,338.9566955566406,364.6600036621094,369.79998779296875,364.4700012207031,368.6400146484375,69216200
2020-12-15,343.53912353515625,369.5899963378906,369.5899963378906,365.9200134277344,367.3999938964844,63865300
2020-12-16,344.0783386230469,370.1700134277344,371.1600036621094,368.8699951171875,369.82000732421875,58420500
2020-12-17,346.0023193359375,372.239990234375,372.4599914550781,371.04998779296875,371.94000244140625,64119500
2020-12-18,344.6208190917969,369.17999267578125,371.1499938964844,367.0199890136719,370.9700012207031,136542300
2020-12-21,343.3885803222656,367.8599853515625,378.4599914550781,362.0299987792969,364.9700012207031,96386700
2020-12-22,342.8098449707031,367.239990234375,368.3299865722656,366.0299987792969,368.2099914550781,47949000
2020-12-23,343.117919921875,367.57000732421875,369.6199951171875,367.2200012207031,368.2799987792969,46201400
2020-12-24,344.4527587890625,369.0,369.0299987792969,367.45001220703125,368.0799865722656,26457900
2020-12-28,347.4118347167969,372.1700134277344,372.5899963378906,371.07000732421875,371.739990234375,39000400
2020-12-29,346.7491149902344,371.4599914550781,374.0,370.8299865722656,373.80999755859375,53680500
2020-12-30,347.2438659667969,371.989990234375,373.1000061035156,371.57000732421875,372.3399963378906,49455300
2020-12-31,349.00811767578125,373.8800048828125,374.6600036621094,371.2300109863281,371.7799987792969,78520700
2021-01-04,344.2568054199219,368.7900085449219,375.45001220703125,364.82000732421875,375.30999755859375,110210800
2021-01-05,346.6277160644531,371.3299865722656,372.5,368.04998779296875,368.1000061035156,66426200
2021-01-06,348.7000427246094,373.54998779296875,376.9800109863281,369.1199951171875,369.7099914550781,107997700
2021-01-07,353.88092041015625,379.1000061035156,379.8999938964844,375.9100036621094,376.1000061035156,68766800
2021-01-08,355.897216796875,381.260009765625,381.489990234375,377.1000061035156,380.5899963378906,71677200
2021-01-11,353.4981689453125,378.69000244140625,380.5799865722656,377.7200012207031,377.8500061035156,51034700
2021-01-12,353.5727844238281,378.7699890136719,379.8599853515625,376.3599853515625,378.8900146484375,52547700
2021-01-13,354.5249938964844,379.7900085449219,380.8599853515625,377.8500061035156,378.69000244140625,45303600
2021-01-14,353.28338623046875,378.4599914550781,381.1300048828125,378.1000061035156,380.5899963378906,49989100
2021-01-15,350.7071228027344,375.70001220703125,377.5799865722656,373.70001220703125,376.7200012207031,107160000
2021-01-19,353.46087646484375,378.6499938964844,379.2300109863281,376.75,378.3399963378906,51233300
2021-01-20,358.35223388671875,383.8900146484375,384.7900085449219,380.69000244140625,381.1099853515625,61836100
2021-01-21,358.6789245605469,384.239990234375,384.95001220703125,383.25,384.489990234375,47840100
2021-01-22,357.4093933105469,382.8800048828125,384.1300048828125,381.8399963378906,382.25,52860500
2021-01-25,358.8189392089844,384.3900146484375,384.7699890136719,378.4599914550781,383.6700134277344,70402000
2021-01-26,358.2589416503906,383.7900085449219,385.8500061035156,383.5400085449219,385.4100036621094,42665300
2021-01-27,349.50286865234375,374.4100036621094,380.32000732421875,372.010009765625,380.2200012207031,123351100
2021-01-28,352.5086975097656,377.6300048828125,381.92999267578125,375.8900146484375,376.3599853515625,94198100
2021-01-29,345.4515686035156,370.07000732421875,376.6700134277344,368.2699890136719,375.6300048828125,126765100
2021-02-01,351.2017822265625,376.2300109863281,377.3399963378906,370.3800048828125,373.7200012207031,75817600
2021-02-02,356.1678466796875,381.54998779296875,383.2200012207031,376.32000732421875,379.6499938964844,64450700
2021-02-03,356.44793701171875,381.8500061035156,383.70001220703125,380.4800109863281,382.44000244140625,52427100
2021-02-04,360.499267578125,386.19000244140625,386.239990234375,381.9700012207031,382.9599914550781,47142600
2021-02-05,361.9180908203125,387.7099914550781,388.4700012207031,386.1400146484375,388.20001220703125,48669800
2021-02-08,364.53179931640625,390.510009765625,390.55999755859375,388.3500061035156,389.2699890136719,38365200
2021-02-09,364.2890930175781,390.25,390.8900146484375,389.1700134277344,389.6099853515625,35551100
2021-02-10,364.13043212890625,390.0799865722656,392.2799987792969,387.5,392.1199951171875,59154400
2021-02-11,364.718505859375,390.7099914550781,391.69000244140625,388.1000061035156,391.239990234375,42913300
2021-02-12,366.5201721191406,392.6400146484375,392.8999938964844,389.7699890136719,389.8500061035156,50593300
2021-02-16,366.2027587890625,392.29998779296875,394.1700134277344,391.5299987792969,393.9599914550781,50972400
2021-02-17,366.2868347167969,392.3900146484375,392.6600036621094,389.3299865722656,390.4200134277344,52290600
2021-02-18,364.7278747558594,390.7200012207031,391.5199890136719,387.739990234375,389.5899963378906,59712800
2021-02-19,364.08380126953125,390.0299987792969,392.3800048828125,389.54998779296875,392.07000732421875,83241000
2021-02-22,361.28338623046875,387.0299987792969,389.6199951171875,386.739990234375,387.05999755859375,67414200
2021-02-23,361.7221374511719,387.5,388.95001220703125,380.20001220703125,384.6600036621094,107284100
2021-02-24,365.70806884765625,391.7699890136719,392.2300109863281,385.2699890136719,386.3299865722656,72433900
2021-02-25,356.8960266113281,382.3299865722656,391.8800048828125,380.7799987792969,390.4100036621094,146670500
2021-02-26,355.05706787109375,380.3599853515625,385.5799865722656,378.2300109863281,384.3500061035156,152701600
2021-03-01,363.6636962890625,389.5799865722656,390.9200134277344,380.57000732421875,385.5899963378906,105348800
2021-03-02,360.825927734375,386.5400085449219,390.07000732421875,386.0,389.82000732421875,79595300
2021-03-03,356.0464782714844,381.4200134277344,386.8299865722656,381.30999755859375,385.7900085449219,119940200
2021-03-04,351.6405334472656,376.70001220703125,384.0,371.8800048828125,381.2200012207031,183433000
2021-03-05,358.10955810546875,383.6300048828125,384.760009765625,372.6400146484375,380.4599914550781,152039600
2021-03-08,356.3265380859375,381.7200012207031,387.67999267578125,381.4200134277344,384.6600036621094,123149200
2021-03-09,361.41400146484375,387.1700134277344,389.9100036621094,385.30999755859375,385.8500061035156,113633600
2021-03-10,363.6636962890625,389.5799865722656,391.3999938964844,388.1700134277344,389.69000244140625,109899400
2021-03-11,367.3509521484375,393.5299987792969,395.6499938964844,391.739990234375,392.2300109863281,86245000
2021-03-12,367.845703125,394.05999755859375,394.2099914550781,391.20001220703125,392.07000732421875,64653600
2021-03-15,370.0393371582031,396.4100036621094,396.69000244140625,392.0299987792969,394.3299865722656,73427200
2021-03-16,369.5726623535156,395.9100036621094,397.8299865722656,395.0799865722656,397.07000732421875,73722500
2021-03-17,370.8327941894531,397.260009765625,398.1199951171875,393.29998779296875,394.5299987792969,97959300
2021-03-18,365.43731689453125,391.4800109863281,396.7200012207031,390.75,394.4800109863281,115349100
