Price,Adj Close,Close,High,Low,Open,Volume
2022-07-13,361.00860595703125,378.8299865722656,381.9200134277344,374.6600036621094,375.1000061035156,84224600
2022-07-14,360.13189697265625,377.9100036621094,379.04998779296875,371.0400085449219,373.6099853515625,89704800
2022-07-15,367.0122375488281,385.1300048828125,385.25,380.5400085449219,382.54998779296875,79060400
2022-07-18,363.98187255859375,381.95001220703125,389.0899963378906,380.6600036621094,388.3800048828125,63203600
2022-07-19,373.81634521484375,392.2699890136719,392.8699951171875,385.3900146484375,386.0799865722656,78506000
2022-07-20,376.19873046875,394.7699890136719,396.260009765625,391.0299987792969,392.4700012207031,71843800
2022-07-21,380.0296325683594,398.7900085449219,398.8399963378906,391.6300048828125,394.1600036621094,64903900
2022-07-22,376.503662109375,395.0899963378906,400.17999267578125,392.75,398.9200134277344,72197300
2022-07-25,376.9610900878906,395.57000732421875,396.4700012207031,393.2099914550781,395.75,53631500
2022-07-26,372.5012512207031,390.8900146484375,394.05999755859375,389.95001220703125,393.8399963378906,52946400
2022-07-27,382.1737976074219,401.0400085449219,402.8800048828125,394.04998779296875,394.3599853515625,82342100
2022-07-28,386.9671936035156,406.07000732421875,406.79998779296875,398.1499938964844,401.8900146484375,73966600
2022-07-29,392.60870361328125,411.989990234375,413.0299987792969,406.7699890136719,407.5799865722656,87003700
2022-08-01,391.4461364746094,410.7699890136719,413.4100036621094,408.3999938964844,409.1499938964844,69997500
2022-08-02,388.863525390625,408.05999755859375,413.0,406.82000732421875,409.1199951171875,63435400
2022-08-03,394.95294189453125,414.45001220703125,415.67999267578125,410.0,410.29998779296875,67820600
2022-08-04,394.6861267089844,414.1700134277344,415.0899963378906,412.44000244140625,414.3699951171875,45656600
2022-08-05,394.01910400390625,413.4700012207031,414.1499938964844,409.6000061035156,409.6600036621094,56814900
2022-08-08,393.5616455078125,412.989990234375,417.6199951171875,411.8299865722656,415.25,53886100
2022-08-09,391.998779296875,411.3500061035156,412.75,410.2200012207031,412.2200012207031,44931800
2022-08-10,400.2322998046875,419.989990234375,420.1400146484375,416.7200012207031,418.7799987792969,68665700
2022-08-11,400.2322998046875,419.989990234375,424.95001220703125,419.2099914550781,422.989990234375,59489700
2022-08-12,407.0079040527344,427.1000061035156,427.2099914550781,421.0299987792969,422.0299987792969,61694500
2022-08-15,408.6850280761719,428.8599853515625,429.4100036621094,424.7099914550781,424.7699890136719,54048300
2022-08-16,409.48553466796875,429.70001220703125,431.7300109863281,426.8800048828125,427.7300109863281,59289000
2022-08-17,406.5789794921875,426.6499938964844,429.5,424.5400085449219,425.9100036621094,63563400
2022-08-18,407.7606201171875,427.8900146484375,428.6099853515625,425.5,426.8599853515625,49023200
2022-08-19,402.28118896484375,422.1400146484375,425.260009765625,421.2200012207031,424.9800109863281,68016900
2022-08-22,393.9046630859375,413.3500061035156,417.2300109863281,412.3999938964844,417.04998779296875,77695600
2022-08-23,392.9517822265625,412.3500061035156,415.4200134277344,411.7699890136719,412.8999938964844,49105200
2022-08-24,394.2095947265625,413.6700134277344,415.1099853515625,411.3900146484375,412.1099853515625,49177800
2022-08-25,399.77490234375,419.510009765625,419.55999755859375,414.0899963378906,415.239990234375,50942300
2022-08-26,386.2429504394531,405.30999755859375,419.9599914550781,405.25,419.3900146484375,103087000
2022-08-29,383.68896484375,402.6300048828125,405.8399963378906,401.20001220703125,402.20001220703125,65370800
2022-08-30,379.4768981933594,398.2099914550781,404.1000061035156,396.0,403.8500061035156,85652400
2022-08-31,376.5894470214844,395.17999267578125,401.239990234375,395.0400085449219,399.92999267578125,76029700
2022-09-01,377.7711486816406,396.4200134277344,396.7799987792969,390.0400085449219,392.8900146484375,78740100
2022-09-02,373.78778076171875,392.239990234375,401.55999755859375,390.3299865722656,400.2799987792969,99632100
2022-09-06,372.3774108886719,390.760009765625,394.1199951171875,388.4200134277344,393.1300048828125,76637400
2022-09-07,379.06719970703125,397.7799987792969,398.5899963378906,390.20001220703125,390.42999267578125,70964200
2022-09-08,381.54486083984375,400.3800048828125,400.8599853515625,394.1199951171875,395.3900146484375,80821700
2022-09-09,387.47222900390625,406.6000061035156,407.510009765625,402.4599914550781,402.739990234375,76706900
2022-09-12,391.63671875,410.9700012207031,411.7300109863281,408.4599914550781,408.7799987792969,69256300
2022-09-13,374.6072998046875,393.1000061035156,403.1000061035156,391.9200134277344,401.8299865722656,122947100
2022-09-14,376.0367431640625,394.6000061035156,396.20001220703125,391.1199951171875,394.4700012207031,85023700
2022-09-15,371.7675476074219,390.1199951171875,395.9599914550781,388.7799987792969,392.9599914550781,87633800
2022-09-16,368.9313049316406,385.55999755859375,386.25,382.1099853515625,384.1400146484375,103084800
2022-09-19,371.79241943359375,388.54998779296875,388.54998779296875,382.17999267578125,382.260009765625,73278500
2022-09-20,367.52471923828125,384.0899963378906,386.1199951171875,381.20001220703125,385.05999755859375,77274900
2022-09-21,361.11370849609375,377.3900146484375,389.30999755859375,377.3800048828125,386.1099853515625,106746600
2022-09-22,358.0804138183594,374.2200012207031,378.29998779296875,373.44000244140625,376.5799865722656,89472600
2022-09-23,352.080810546875,367.95001220703125,370.6199951171875,363.2900085449219,370.5799865722656,122346900
2022-09-26,348.5977783203125,364.30999755859375,370.2099914550781,363.0299987792969,366.4100036621094,92581200
2022-09-27,347.7079162597656,363.3800048828125,370.3999938964844,360.8699951171875,368.0199890136719,108294100
2022-09-28,354.5495300292969,370.5299987792969,372.29998779296875,362.6000061035156,364.3800048828125,110802200
2022-09-29,347.14337158203125,362.7900085449219,367.1099853515625,359.70001220703125,366.80999755859375,112952300
2022-09-30,341.7752990722656,357.17999267578125,365.9100036621094,357.0400085449219,361.79998779296875,153711200
2022-10-03,350.79864501953125,366.6099853515625,368.54998779296875,359.2099914550781,361.0799865722656,89756500
2022-10-04,361.6686706542969,377.9700012207031,378.0,366.57000732421875,372.3999938964844,103602800
2022-10-05,360.82666015625,377.0899963378906,379.4599914550781,370.95001220703125,373.3900146484375,88065700
2022-10-06,357.10443115234375,373.20001220703125,378.7200012207031,372.67999267578125,375.6199951171875,82333500
2022-10-07,347.14337158203125,362.7900085449219,373.2900085449219,360.94000244140625,368.9700012207031,107789500
2022-10-10,344.4928283691406,360.0199890136719,364.2099914550781,357.6700134277344,363.9599914550781,76042800
2022-10-11,342.3111267089844,357.739990234375,363.0299987792969,355.7099914550781,358.239990234375,92482800
2022-10-12,341.1820373535156,356.55999755859375,359.82000732421875,356.29998779296875,358.1700134277344,76991800
2022-10-13,350.1861877441406,365.9700012207031,367.510009765625,348.1099853515625,349.2099914550781,147254500
2022-10-14,342.20587158203125,357.6300048828125,370.260009765625,356.9599914550781,368.54998779296875,123737000
2022-10-17,350.99951171875,366.82000732421875,367.9800109863281,357.2799987792969,364.010009765625,93168200
2022-10-18,355.1236572265625,371.1300048828125,375.45001220703125,367.5199890136719,375.1300048828125,97162900
2022-10-19,352.6070861816406,368.5,371.8500061035156,365.54998779296875,368.989990234375,79746900
2022-10-20,349.6503601074219,365.4100036621094,372.6700134277344,364.6099853515625,368.0299987792969,88283100
2022-10-21,358.1473693847656,374.2900085449219,374.79998779296875,363.5400085449219,365.1199951171875,131038400
2022-10-24,362.5298767089844,378.8699951171875,380.05999755859375,373.1099853515625,375.8900146484375,85436900
2022-10-25,368.3188781738281,384.9200134277344,385.25,378.6700134277344,378.7900085449219,78846300
2022-10-26,365.5439758300781,382.0199890136719,387.5799865722656,381.3500061035156,381.6199951171875,104087300
2022-10-27,363.59197998046875,379.9800109863281,385.0,379.3299865722656,383.07000732421875,81971800
2022-10-28,372.2420959472656,389.0199890136719,389.5199890136719,379.67999267578125,379.8699951171875,100302000
2022-10-31,369.5533142089844,386.2099914550781,388.3999938964844,385.260009765625,386.44000244140625,96631300
2022-11-01,367.9361572265625,384.5199890136719,390.3900146484375,383.2900085449219,390.1400146484375,85407600
2022-11-02,358.7023620605469,374.8699951171875,388.6300048828125,374.760009765625,383.8999938964844,126990400
2022-11-03,355.0088195800781,371.010009765625,374.20001220703125,368.7900085449219,371.4700012207031,87100100
2022-11-04,360.11859130859375,376.3500061035156,378.8699951171875,370.0,377.0,103505200
2022-11-07,363.5633239746094,379.95001220703125,380.57000732421875,375.5299987792969,377.7099914550781,68286900
2022-11-08,365.52490234375,382.0,385.1199951171875,377.7200012207031,381.1099853515625,84641100
2022-11-09,357.9942932128906,374.1300048828125,381.1400146484375,373.6099853515625,379.92999267578125,78495500
2022-11-10,377.6676025390625,394.69000244140625,395.0400085449219,385.6400146484375,388.04998779296875,141455800
2022-11-11,381.3228454589844,398.510009765625,399.3500061035156,393.6099853515625,395.5899963378906,93839900
2022-11-14,378.07904052734375,395.1199951171875,400.17999267578125,394.8299865722656,396.6600036621094,71903500
2022-11-15,381.3036804199219,398.489990234375,402.30999755859375,394.489990234375,401.1499938964844,93194500
2022-11-16,378.3948059082031,395.45001220703125,397.7799987792969,394.7900085449219,396.7799987792969,68508500
2022-11-17,377.2369384765625,394.239990234375,394.95001220703125,390.1400146484375,390.4599914550781,74496300
2022-11-18,378.94976806640625,396.0299987792969,397.80999755859375,393.0400085449219,397.739990234375,92922500
2022-11-21,377.5718994140625,394.5899963378906,395.82000732421875,392.6600036621094,394.6400146484375,51243200
2022-11-22,382.65283203125,399.8999938964844,400.07000732421875,395.1499938964844,396.6300048828125,60429000
2022-11-23,385.0641784667969,402.4200134277344,402.92999267578125,399.30999755859375,399.54998779296875,68261600
2022-11-25,384.97808837890625,402.3299865722656,402.9100036621094,401.5400085449219,401.8299865722656,30545400
2022-11-28,378.8349304199219,395.9100036621094,400.80999755859375,395.1099853515625,399.0899963378906,67881600
2022-11-29,378.1842346191406,395.2300109863281,397.29998779296875,393.29998779296875,396.04998779296875,52310000
2022-11-30,390.09735107421875,407.67999267578125,407.67999267578125,393.4800109863281,395.489990234375,144566700
2022-12-01,389.8102722167969,407.3800048828125,410.0,404.75,408.7699890136719,76398200
2022-12-02,389.3605651855469,406.9100036621094,407.8599853515625,402.1400146484375,402.25,85342700
2022-12-05,382.356201171875,399.5899963378906,404.92999267578125,398.1700134277344,403.95001220703125,77289800
2022-12-06,376.84466552734375,393.8299865722656,399.989990234375,391.6400146484375,399.4200134277344,77972200
2022-12-07,376.2035217285156,393.1600036621094,395.6400146484375,391.9700012207031,392.94000244140625,65927900
2022-12-08,379.15069580078125,396.239990234375,397.3599853515625,393.2699890136719,395.1400146484375,60737900
2022-12-09,376.31842041015625,393.2799987792969,397.6199951171875,393.1499938964844,394.94000244140625,81447700
2022-12-12,381.74383544921875,398.95001220703125,398.95001220703125,393.4100036621094,394.1099853515625,75405800
2022-12-13,384.63360595703125,401.9700012207031,410.489990234375,399.07000732421875,410.2200012207031,123782500
2022-12-14,382.1744079589844,399.3999938964844,405.5,396.30999755859375,401.6099853515625,108111300
2022-12-15,372.82574462890625,389.6300048828125,395.25,387.8900146484375,394.29998779296875,117705900
2022-12-16,368.42413330078125,383.2699890136719,386.5799865722656,381.0400085449219,385.17999267578125,119858000
2022-12-19,365.3000793457031,380.0199890136719,383.82000732421875,378.2799987792969,383.4700012207031,79878100
2022-12-20,365.7999267578125,380.5400085449219,382.2300109863281,377.8500061035156,379.2300109863281,74427200
2022-12-21,371.2695617675781,386.2300109863281,387.4100036621094,382.69000244140625,383.25,78167400
2022-12-22,365.97296142578125,380.7200012207031,386.2099914550781,374.7699890136719,383.04998779296875,100120900
2022-12-23,368.0780944824219,382.9100036621094,383.05999755859375,378.0299987792969,379.6499938964844,59857300
2022-12-27,366.6266174316406,381.3999938964844,383.1499938964844,379.6499938964844,382.7900085449219,51638200
2022-12-28,362.0702209472656,376.6600036621094,383.3900146484375,376.4200134277344,381.3299865722656,70911500
2022-12-29,368.5875549316406,383.44000244140625,384.3500061035156,379.0799865722656,379.6300048828125,66970900
2022-12-30,367.61669921875,382.42999267578125,382.5799865722656,378.42999267578125,380.6400146484375,84022200
2023-01-03,366.069091796875,380.82000732421875,386.42999267578125,377.8299865722656,384.3699951171875,74850700
2023-01-04,368.89520263671875,383.760009765625,385.8800048828125,380.0,383.17999267578125,85934100
2023-01-05,364.6849060058594,379.3800048828125,381.8399963378906,378.760009765625,381.7200012207031,76970500
2023-01-06,373.0478820800781,388.0799865722656,389.25,379.4100036621094,382.6099853515625,104189600
2023-01-09,372.8363342285156,387.8599853515625,393.70001220703125,387.6700134277344,390.3699951171875,73978100
2023-01-10,375.4510498046875,390.5799865722656,390.6499938964844,386.2699890136719,387.25,65358100
2023-01-11,380.1996765136719,395.5199890136719,395.6000061035156,391.3800048828125,392.2300109863281,68881100
2023-01-12,381.58392333984375,396.9599914550781,398.489990234375,392.4200134277344,396.6700134277344,90157700
2023-01-13,383.064208984375,398.5,399.1000061035156,393.3399963378906,393.6199951171875,63903900
2023-01-17,382.362548828125,397.7699890136719,400.2300109863281,397.05999755859375,398.4800109863281,62677300
2023-01-18,376.3258056640625,391.489990234375,400.1199951171875,391.2799987792969,399.010009765625,99632300
2023-01-19,373.586181640625,388.6400146484375,391.0799865722656,387.260009765625,389.3599853515625,86958900
2023-01-20,380.5457763671875,395.8800048828125,396.0400085449219,388.3800048828125,390.1000061035156,91806400
2023-01-23,385.11175537109375,400.6300048828125,402.6499938964844,395.7200012207031,396.7200012207031,84178800
2023-01-24,384.6983947753906,400.20001220703125,401.1499938964844,397.6400146484375,398.8800048828125,59524900
2023-01-25,384.84259033203125,400.3500061035156,400.70001220703125,393.55999755859375,395.95001220703125,84800300
2023-01-26,389.0721130371094,404.75,404.9200134277344,400.0299987792969,403.1300048828125,72287400
2023-01-27,389.9660949707031,405.67999267578125,408.1600036621094,403.44000244140625,403.6600036621094,68346200
2023-01-30,385.07330322265625,400.5899963378906,405.1300048828125,400.2799987792969,402.79998779296875,74202000
2023-01-31,390.7351379394531,406.4800109863281,406.5299987792969,400.7699890136719,401.1300048828125,86811800
2023-02-01,394.88775634765625,410.79998779296875,413.6700134277344,402.3500061035156,405.2099914550781,101459200
2023-02-02,400.63616943359375,416.7799987792969,418.30999755859375,412.8800048828125,414.8599853515625,101654500
2023-02-03,396.37774658203125,412.3500061035156,416.9700012207031,411.0899963378906,411.5899963378906,94736800
2023-02-06,393.955322265625,409.8299865722656,411.2900085449219,408.1000061035156,409.7900085449219,60295300
2023-02-07,399.1077880859375,415.19000244140625,416.489990234375,407.57000732421875,408.8699951171875,90990700
2023-02-08,394.74359130859375,410.6499938964844,414.5299987792969,409.92999267578125,413.1300048828125,76227500
2023-02-09,391.3215026855469,407.0899963378906,414.57000732421875,405.80999755859375,414.4100036621094,78694900
2023-02-10,392.2347106933594,408.0400085449219,408.44000244140625,405.010009765625,405.8599853515625,70769700
2023-02-13,396.839111328125,412.8299865722656,412.9700012207031,408.239990234375,408.7200012207031,64913500
2023-02-14,396.6565246582031,412.6400146484375,415.04998779296875,408.510009765625,411.239990234375,88389300
2023-02-15,397.9446105957031,413.9800109863281,414.05999755859375,409.4700012207031,410.3500061035156,61555700
2023-02-16,392.46539306640625,408.2799987792969,412.9100036621094,408.1400146484375,408.7900085449219,76431500
2023-02-17,391.4849548339844,407.260009765625,407.510009765625,404.04998779296875,406.05999755859375,89257800
2023-02-21,383.6313781738281,399.0899963378906,404.1600036621094,398.82000732421875,403.05999755859375,82655900
2023-02-22,383.10272216796875,398.5400085449219,401.1300048828125,397.0199890136719,399.5199890136719,83742300
2023-02-23,385.14056396484375,400.6600036621094,402.20001220703125,396.25,401.55999755859375,96242400
2023-02-24,381.0263671875,396.3800048828125,397.25,393.6400146484375,395.4200134277344,108194400
2023-02-27,382.3240661621094,397.7300109863281,401.2900085449219,396.75,399.8699951171875,80444700
2023-02-28,380.9109802246094,396.260009765625,399.2799987792969,396.1499938964844,397.2300109863281,96438600
2023-03-01,379.4498596191406,394.739990234375,396.69000244140625,393.3800048828125,395.4100036621094,99706800
2023-03-02,382.4010009765625,397.80999755859375,398.69000244140625,392.3299865722656,392.67999267578125,85127800
2023-03-03,388.5338134765625,404.19000244140625,404.45001220703125,399.0299987792969,399.7099914550781,90120000
2023-03-06,388.8030090332031,404.4700012207031,407.45001220703125,404.010009765625,405.04998779296875,72795900
2023-03-07,382.8431396484375,398.2699890136719,404.6700134277344,397.6300048828125,404.4200134277344,108310600
2023-03-08,383.4679870605469,398.9200134277344,399.7099914550781,396.5899963378906,398.3900146484375,74746600
2023-03-09,376.39306640625,391.55999755859375,401.4800109863281,390.5299987792969,399.739990234375,111945300
2023-03-10,370.9619445800781,385.9100036621094,393.1600036621094,384.32000732421875,390.989990234375,189253000
2023-03-13,370.4331970214844,385.3599853515625,390.3900146484375,380.6499938964844,381.80999755859375,157790000
2023-03-14,376.5564880371094,391.7300109863281,393.45001220703125,387.04998779296875,390.5,149752400
2023-03-15,374.201416015625,389.2799987792969,389.489990234375,383.7099914550781,385.8900146484375,172996900
2023-03-16,380.7668151855469,396.1099853515625,396.4700012207031,386.2900085449219,386.82000732421875,143254200
2023-03-17,376.3146057128906,389.989990234375,394.3999938964844,388.54998779296875,393.2200012207031,140553400
2023-03-20,379.93310546875,393.739990234375,394.1700134277344,390.07000732421875,390.79998779296875,93055800
2023-03-21,384.92181396484375,398.9100036621094,399.4100036621094,395.5799865722656,397.239990234375,91524200
2023-03-22,378.36029052734375,392.1099853515625,402.489990234375,392.07000732421875,398.7300109863281,111746600
2023-03-23,379.3830871582031,393.1700134277344,399.2900085449219,390.3500061035156,395.0899963378906,119351300
2023-03-24,381.8726501464844,395.75,395.8399963378906,389.3999938964844,391.8399963378906,107682400
2023-03-27,382.5867004394531,396.489990234375,398.9200134277344,395.55999755859375,398.1199951171875,74010400
2023-03-28,381.72796630859375,395.6000061035156,396.489990234375,393.69000244140625,395.7699890136719,62871700
2023-03-29,387.2762145996094,401.3500061035156,401.6000061035156,398.67999267578125,399.92999267578125,77497900
2023-03-30,389.5438537597656,403.70001220703125,404.3500061035156,401.760009765625,404.0899963378906,69840000
2023-03-31,395.0343322753906,409.3900146484375,409.70001220703125,404.54998779296875,404.6600036621094,112062600
2023-04-03,396.5396423339844,410.95001220703125,411.3699951171875,408.44000244140625,408.8500061035156,67391100
2023-04-04,394.33966064453125,408.6700134277344,411.9200134277344,407.239990234375,411.6199951171875,66601500
2023-04-05,393.3070983886719,407.6000061035156,408.70001220703125,405.8800048828125,407.9100036621094,65200200
2023-04-06,394.8414001464844,409.19000244140625,409.4800109863281,405.67999267578125,406.7699890136719,63743300
2023-04-10,395.24664306640625,409.6099853515625,409.69000244140625,405.9700012207031,406.6099853515625,63681000
2023-04-11,395.3527526855469,409.7200012207031,411.17999267578125,408.9200134277344,410.260009765625,59297900
2023-04-12,393.7413024902344,408.04998779296875,412.1700134277344,407.44000244140625,411.8699951171875,86420400
2023-04-13,398.9712829589844,413.4700012207031,413.8399963378906,407.989990234375,409.17999267578125,85814800
2023-04-14,397.99664306640625,412.4599914550781,415.0899963378906,410.05999755859375,412.80999755859375,78161500
2023-04-17,399.4247741699219,413.94000244140625,413.9599914550781,411.0899963378906,412.3699951171875,66436400
2023-04-18,399.6853332519531,414.2099914550781,415.7200012207031,412.7799987792969,415.5799865722656,63560000
2023-04-19,399.6177978515625,414.1400146484375,415.0799865722656,412.1600036621094,412.2200012207031,55227300
2023-04-20,397.43707275390625,411.8800048828125,413.70001220703125,410.2699890136719,411.2099914550781,75840400
2023-04-21,397.745849609375,412.20001220703125,412.67999267578125,410.1700134277344,412.19000244140625,73457400
2023-04-24,398.16070556640625,412.6300048828125,413.07000732421875,410.6000061035156,411.989990234375,64332100
2023-04-25,391.8403625488281,406.0799865722656,411.1600036621094,406.0199890136719,410.5799865722656,97766700
2023-04-26,390.1807556152344,404.3599853515625,407.8399963378906,403.7799987792969,406.7200012207031,80447000
2023-04-27,397.94842529296875,412.4100036621094,412.69000244140625,406.739990234375,407.0,92968400
2023-04-28,401.3450012207031,415.92999267578125,415.94000244140625,411.42999267578125,411.489990234375,89433100
2023-05-01,400.93975830078125,415.510009765625,417.6199951171875,415.2699890136719,415.4700012207031,62122300
2023-05-02,396.4334716796875,410.8399963378906,414.82000732421875,407.82000732421875,414.7699890136719,103998500
2023-05-03,393.71234130859375,408.0199890136719,413.8699951171875,407.7699890136719,411.3599853515625,91531800
2023-05-04,390.9237060546875,405.1300048828125,407.2699890136719,403.739990234375,406.92999267578125,94901900
2023-05-05,398.16070556640625,412.6300048828125,413.7200012207031,408.6400146484375,408.9100036621094,87891800
2023-05-08,398.26690673828125,412.739990234375,413.239990234375,411.2799987792969,412.9700012207031,50046800
2023-05-09,396.52032470703125,410.92999267578125,412.0899963378906,410.69000244140625,411.1300048828125,49220100
2023-05-10,398.3730163574219,412.8500061035156,414.5400085449219,408.8699951171875,413.8800048828125,96142900
2023-05-11,397.6782531738281,412.1300048828125,412.42999267578125,409.9700012207031,411.95001220703125,70157100
2023-05-12,397.1571960449219,411.5899963378906,413.6400146484375,409.07000732421875,413.4200134277344,70481500
2023-05-15,398.5274353027344,413.010009765625,413.42999267578125,410.2300109863281,412.2200012207031,54289400
2023-05-16,395.8642272949219,410.25,412.82000732421875,410.239990234375,411.8599853515625,57705500
2023-05-17,400.6695556640625,415.2300109863281,415.8599853515625,410.6400146484375,412.3500061035156,87287000
2023-05-18,404.529296875,419.2300109863281,419.6700134277344,414.6700134277344,414.8999938964844,97177200
2023-05-19,403.940673828125,418.6199951171875,420.7200012207031,417.3500061035156,420.1700134277344,103793300
2023-05-22,404.1047668457031,418.7900085449219,420.3900146484375,417.3500061035156,418.6400146484375,60745400
2023-05-23,399.56951904296875,414.0899963378906,418.7200012207031,413.67999267578125,417.0799865722656,86383500
2023-05-24,396.6747131347656,411.0899963378906,412.82000732421875,409.8800048828125,412.4200134277344,89213700
2023-05-25,400.1098937988281,414.6499938964844,416.1600036621094,412.4100036621094,414.739990234375,90961600
2023-05-26,405.29156494140625,420.0199890136719,420.7699890136719,415.25,415.3299865722656,93830000
2023-05-30,405.44598388671875,420.17999267578125,422.5799865722656,418.739990234375,422.0299987792969,72216000
2023-05-31,403.19769287109375,417.8500061035156,419.2200012207031,416.2200012207031,418.2799987792969,110811800
2023-06-01,407.0284729003906,421.82000732421875,422.9200134277344,416.7900085449219,418.0899963378906,88865000
2023-06-02,412.9145812988281,427.9200134277344,428.739990234375,423.95001220703125,424.5,91426200
2023-06-05,412.123291015625,427.1000061035156,429.6199951171875,426.3699951171875,428.2799987792969,65460200
2023-06-06,413.02069091796875,428.0299987792969,428.5799865722656,425.989990234375,426.6700134277344,64022200
2023-06-07,411.59259033203125,426.54998779296875,429.6199951171875,426.1099853515625,428.44000244140625,85373300
2023-06-08,414.0821533203125,429.1300048828125,429.6000061035156,425.82000732421875,426.6199951171875,61952800
2023-06-09,414.82513427734375,429.8999938964844,431.989990234375,428.8699951171875,429.9599914550781,85742800
2023-06-12,418.5883483886719,433.79998779296875,433.8800048828125,430.1700134277344,430.9200134277344,76104300
2023-06-13,421.3481140136719,436.6600036621094,437.3299865722656,434.6300048828125,435.32000732421875,95899700
2023-06-14,421.8498229980469,437.17999267578125,439.05999755859375,433.5899963378906,437.010009765625,100612100
2023-06-15,427.0798034667969,442.6000061035156,443.8999938964844,436.2300109863281,436.3299865722656,110303100
2023-06-16,425.62506103515625,439.4599914550781,443.6099853515625,438.9700012207031,443.0199890136719,114165800
2023-06-20,423.4168395996094,437.17999267578125,438.3699951171875,435.0299987792969,437.45001220703125,76160400
2023-06-21,421.2473449707031,434.94000244140625,436.989990234375,434.3299865722656,436.1600036621094,76982300
2023-06-22,422.7679443359375,436.510009765625,436.6199951171875,433.6000061035156,433.95001220703125,70637200
2023-06-23,419.5718688964844,433.2099914550781,435.05999755859375,432.4700012207031,432.92999267578125,92074500
2023-06-26,417.8575439453125,431.44000244140625,434.6099853515625,431.19000244140625,432.6199951171875,72823600
2023-06-27,422.43865966796875,436.1700134277344,436.80999755859375,431.8800048828125,432.3500061035156,72813700
2023-06-28,422.6517639160156,436.3900146484375,437.44000244140625,434.4100036621094,435.04998779296875,75636000
2023-06-29,424.31756591796875,438.1099853515625,438.2799987792969,435.5400085449219,435.9599914550781,67882300
2023-06-30,429.3248596191406,443.2799987792969,444.29998779296875,441.1099853515625,441.44000244140625,104964000
2023-07-03,429.8187561035156,443.7900085449219,444.0799865722656,442.6300048828125,442.9200134277344,32793400
2023-07-05,429.1795349121094,443.1300048828125,443.8900146484375,441.8999938964844,441.9100036621094,58418400
2023-07-06,425.81878662109375,439.6600036621094,440.1000061035156,437.05999755859375,439.4200134277344,80658300
2023-07-07,424.74371337890625,438.54998779296875,442.6400146484375,438.29998779296875,438.6300048828125,86134200
2023-07-10,425.81878662109375,439.6600036621094,439.8399963378906,437.5899963378906,438.17999267578125,62443500
2023-07-11,428.5306396484375,442.4599914550781,442.9700012207031,439.44000244140625,440.45001220703125,64463800
2023-07-12,431.97857666015625,446.0199890136719,447.4800109863281,444.9100036621094,446.3900146484375,91924500
2023-07-13,435.4071350097656,449.55999755859375,450.3800048828125,447.45001220703125,447.8999938964844,72425200
2023-07-14,435.135986328125,449.2799987792969,451.3599853515625,448.489990234375,450.4800109863281,69815800
2023-07-17,436.6468200683594,450.8399963378906,451.92999267578125,449.0799865722656,449.1300048828125,52680200
2023-07-18,439.8913269042969,454.19000244140625,454.8599853515625,450.04998779296875,450.5,80668200
2023-07-19,440.8695068359375,455.20001220703125,456.42999267578125,454.1099853515625,455.010009765625,65891700
2023-07-20,437.9446716308594,452.17999267578125,455.1000061035156,451.44000244140625,454.1700134277344,70591600
2023-07-21,437.9446716308594,452.17999267578125,454.1700134277344,452.1700134277344,453.9599914550781,71275600
2023-07-24,439.9010314941406,454.20001220703125,455.0400085449219,452.29998779296875,453.3699951171875,54023400
2023-07-25,441.10198974609375,455.44000244140625,456.739990234375,453.8699951171875,453.9200134277344,55191200
2023-07-26,441.1697998046875,455.510009765625,456.989990234375,453.3800048828125,454.4700012207031,71052900
2023-07-27,438.2448425292969,452.489990234375,459.44000244140625,451.54998779296875,459.0199890136719,92194400
2023-07-28,442.535400390625,456.9200134277344,457.7799987792969,452.489990234375,455.8800048828125,80011800
2023-07-31,443.3780517578125,457.7900085449219,458.1600036621094,456.04998779296875,457.4100036621094,62040400
2023-08-01,442.1092834472656,456.4800109863281,457.25,455.489990234375,456.2699890136719,55291500
2023-08-02,435.9591979980469,450.1300048828125,453.5199890136719,449.3500061035156,453.25,93933400
2023-08-03,434.7098083496094,448.8399963378906,450.7900085449219,447.3699951171875,448.0400085449219,64276100
2023-08-04,432.7436828613281,446.80999755859375,452.8999938964844,446.2699890136719,450.7200012207031,100128900
2023-08-07,436.5209045410156,450.7099914550781,450.8699951171875,447.989990234375,448.7099914550781,58357500
2023-08-08,434.62261962890625,448.75,450.70001220703125,445.2699890136719,448.0799865722656,71361300
2023-08-09,431.7170715332031,445.75,449.20001220703125,444.9599914550781,449.0299987792969,78789600
2023-08-10,431.87200927734375,445.9100036621094,451.70001220703125,444.70001220703125,448.19000244140625,93005500
2023-08-11,431.62017822265625,445.6499938964844,446.70001220703125,443.3500061035156,443.9700012207031,68690900
2023-08-14,434.00274658203125,448.1099853515625,448.1099853515625,444.3800048828125,444.70001220703125,47867400
2023-08-15,428.94708251953125,442.8900146484375,446.6400146484375,442.29998779296875,446.2699890136719,75707500
2023-08-16,425.7994384765625,439.6400146484375,444.17999267578125,439.5299987792969,442.4599914550781,80107200
2023-08-17,422.554931640625,436.2900085449219,441.42999267578125,435.75,441.1600036621094,95711300
2023-08-18,422.75830078125,436.5,437.57000732421875,433.010009765625,433.3699951171875,98852000
2023-08-21,425.5089111328125,439.3399963378906,440.1099853515625,435.32000732421875,437.54998779296875,68719000
2023-08-22,424.35638427734375,438.1499938964844,441.17999267578125,437.57000732421875,441.17999267578125,64994200
